267,267,DiamondProjectPaperA425nos,20,10.5,Book,000,3
6957990900190,6957990900190,StickyNotesFlagSet,35,24,StickyNotes,000,5
8901180228128,8901180228128,FaberCastellPlasticCrayons12+2,60,48,Crayons,000,4
268,268,GlitterTape,8,4.5,TapeandDispensers,000,30
269,269,BusinessCardHolder240Cards,120,65,CardHolders,000,1
204,204,PenHolderYS-314AWooden,275,190,PenHolder,000,1
271,271,PenHolder8009Wooden,275,190,PenHolder,000,1
8901180530108,8901180530108,FaberCastellConnecterSketchPensSet,50,40,Drawing,000,1
8901180105283,8901180105283,FaberCastellArtColourKitJumbo,220,176,Drawing,000,3
272,272,FancyEraser,10,7.5,Eraser,000,10
8901198471066,8901198471066,ParkerInkQuink,60,48,PensandRefills,000,2
25,25,DiamondNoteBook172Pages,25,11.5,Book,000,50
8902361011614,8902361011614,SuccessNoteBook96Pages,15,10.5,NoteBook,000,24
8902519002082,8902519002082,ClassmateNoteBook92Pages,15,11.25,NoteBook,000,48
8902361042069,8902361042069,SuccessNoteBook160Pages,20,14,NoteBook,000,10
8906028930812,8906028930812,PapergridNoteBook72Pages,20,14,NoteBook,000,52
1212313123324,1212313123324,NiceCrownNoteBook,20,14.5,NoteBook,000,50
8902519002228,8902519002228,ClassmateNoteBook172Pages,40,28,NoteBook,000,240
8902519001993,8902519001993,ClassmateNoteBookA4140Pages,45,31.5,NoteBook,000,192
273,273,LaminatedOfficeFile200,12,9.5,Files,000,12
156,156,LaminatedOfficeFile416,20,15.75,Files,000,12
8906010750510,8906010750510,RoyalSoftTissueCutie,27,11,Tissue,000,5
8906010750190,8906010750190,RoyalSoftTissueNapkins,37,19,Tissue,000,5
149,149,ChalkWhite,1,0.24,Chalk,000,100
5,5,ChalkColour,1,0.29,Chalk,000,100
274,274,LotusBoxFileBig,65,47,Files,000,4
214,214,BoxFileSmall,55,43.5,Files,000,4
275,275,RegisterBig240Pages,100,78,Registers,000,3
276,276,RegisterMed160Pages,75,57,Registers,000,3
123,123,RegisterSmall80PagesPages,45,31,Registers,000,3
181,181,AccountBookSmall80Pages,45,36,Registers,000,3
124,124,AccountBookBig240Pages,125,94,Registers,000,3
218,218,LedgerBookBig240Pages,105,77,Registers,000,3
277,277,LedgerBookMed160Pages,85,67,Registers,000,3
278,278,LedgerBookSmall80Pages,45,36,Registers,000,3
279,279,SilverCelloTape1/2Inch,10,5.75,TapeandDispensers,000,12
280,280,SilverCelloTape2Inches,20,11.5,TapeandDispensers,000,12
182,182,SilverCelloTape1Inch,20,11.5,TapeandDispensers,000,18
193,193,KraftEnvelope9x4,2,1.42,Envelope,000,250
281,281,KraftEnvelope10x41/4,3,1.52,Envelope,000,250
183,183,KraftEnvelopeWhite101/2x41/2,4,1.84,Envelope,000,250
282,282,KraftEnvelope12x5,5,2.16,Envelope,000,250
188,188,KraftEnvelope12x10,3,1.1,Envelope,000,100
97,97,AmulRajaSlate20x25,46,32,Slates,000,3
166,166,JantaRajaSlate20x25,61,42,Slates,000,3
283,283,KingRajaSlate20x25,70,51,Slates,000,3
83644900962,83644900962,LexiJetSpeedPenBlue,5,3.55,PensandRefills,000,100
197,197,FrootiPen,3,1.7,PensandRefills,000,20
42,42,AltisGripperPen,6,2.7,PensandRefills,000,50
234,234,3in1SharpnerFancy,10,4,Sharpner,000,20
284,284,Blade9mmSmall,30,18.8,Blade,000,7
238,238,Blade18mmBig,50,31.5,Blade,000,10
890318310001,890318310001,ClassmateInventoBox,100,68,Box,000,3
8903183100081,8903183100081,ClassmateVictorBox,80,56,Box,000,3
39,39,5SubjectBookSmall,160,96,NoteBook,000,2
285,285,5SubjectBookBig,210,124,NoteBook,000,2
175,175,CashMemoBook,65,46,Book,000,1
286,286,LexiRefill,3,2.15,PensandRefills,000,20
287,287,CelloGripperRefill,4,2.875,PensandRefills,000,20
288,288,CelloTechnoTipRefill,4,2.975,PensandRefills,000,20
289,289,CelloPinpointRefill,5,3.875,PensandRefills,000,20
83,83,CeeveesBindingRoll5mtrLong,55,18,Binding,000,6
8956235689560,8956235689560,ExcelBindingRoll8mtrSmall,45,11.75,Binding,000,6
8901124025813,8901124025813,MmoreDVDR16x4.7GB,11.1,9.8,DVD,000,50
290,290,OmegaDuster,30,22.5,Duster,000,5
8902191021210,8902191021210,OmegaHexaPenStand,115,76,PenHolder,000,2
8902191021111,8902191021111,OmegaElitePenStand,120,78,PenHolder,000,2
29,29,ShankarSmallDiaryNo.131,25,19,Book,000,6
12,12,ShankarSmallDiaryNo.121,30,20.1666666666667,Book,000,6
41,41,WonderDamperRound,36,25,Damper,000,5
8901425000434,8901425000434,CamelPosterColours12Shades,170,118,Drawing,000,2
8901425000427,8901425000427,CamelPosterColours6Shades,90,61,Drawing,000,2
8901860512202,8901860512202,FevicrylAcrylicColour6shades,80,62.5,Drawing,000,2
3760005420889,3760005420889,BestArtSet68PiecesJumbo,245,180,Drawing,000,1
56,56,PlasticContainerSmall,10,9,Containers,000,16
6922686403750,6922686403750,DarkbluePen,5,3.6,PensandRefills,000,50
60,60,RunEggsDrawingSet,115,90,Game,000,2
291,291,BalloonSetHappyBirthday,125,90,Game,000,2
2253400802509,2253400802509,ArtistPaintBrushSet,175,126,Drawing,000,1
232,232,FancyPen,25,36,PensandRefills,000,5
292,292,RulerBig20cm,35,26,Rulers,000,1
2253400308018,2253400308018,KidsGiftSet,55,36,GiftSet,000,2
7903281128759,7903281128759,EvaPuzzleMatSeries,169,90,Game,000,1
4571829171265,4571829171265,SuperGlue3g,15,7.2,Glue,000,3
6939540599467,6939540599467,FancyPencilsLongAssortedSet5Nos,150,36,Pencils,000,2
6939733401188,6939733401188,RollerPenRC-118,20,7.2,PensandRefills,000,5
2253400824624,2253400824624,ClipsandPinsSet,48,36,BinderClips,000,1
293,293,PVCTapeSmall,8,6,TapeandDispensers,000,6
176,176,UClipsOfficeBox,48,36,ClipsandPins,000,1
80228612345,80228612345,DecorativeRibbonRoll,48,36,Decorative,000,1
294,294,Tape2InchesBlueColour,20,11.5,TapeandDispensers,000,1
248,248,Tape3/4InchesRedColour,15,11.5,TapeandDispensers,000,1
199,199,NumericStickersGolden,8,1.5,Stickers,000,12
